h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.047425866,0.017986238,4.541874e-05,0.95257413,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.047425866,0.017986238,4.541874e-05,0.95257413,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,4.541874e-05,0.95257413,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,4.541874e-05,0.95257413,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,4.541874e-05,0.95257413,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.047425866,0.017986238,4.541874e-05,0.95257413,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,4.541874e-05,0.95257413,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,4.541874e-05,0.95257413,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,4.541874e-05,0.95257413,0.047425866,0.017986238
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,4.541874e-05,0.95257413,0.047425866,0.017986238
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,4.541874e-05,0.95257413,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238,0.98201376,1.6719103e-05
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,4.541874e-05,0.95257413
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.047425866,0.017986238
0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05,0.98201376,1.6719103e-05
